,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
5885,2016,81.5609756098,SP.DYN.LE00.IN,NLD,Netherlands,Europe & Central Asia,High income,Not classified
5886,2017,81.7609756098,SP.DYN.LE00.IN,NLD,Netherlands,Europe & Central Asia,High income,Not classified
5887,2018,81.812195122,SP.DYN.LE00.IN,NLD,Netherlands,Europe & Central Asia,High income,Not classified
5888,2019,82.012195122,SP.DYN.LE00.IN,NLD,Netherlands,Europe & Central Asia,High income,Not classified
5889,2015,77.2804878049,SP.DYN.LE00.IN,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
5890,2016,76.9317073171,SP.DYN.LE00.IN,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
5891,2017,77.5390243902,SP.DYN.LE00.IN,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
5892,2018,77.4341463415,SP.DYN.LE00.IN,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
5893,2019,77.6341463415,SP.DYN.LE00.IN,NCL,New Caledonia,East Asia & Pacific,High income,Not classified
5894,2015,81.4568292683,SP.DYN.LE00.IN,NZL,New Zealand,East Asia & Pacific,High income,Not classified
5895,2016,81.6124390244,SP.DYN.LE00.IN,NZL,New Zealand,East Asia & Pacific,High income,Not classified
5896,2017,81.6585365854,SP.DYN.LE00.IN,NZL,New Zealand,East Asia & Pacific,High income,Not classified
5897,2018,81.8585365854,SP.DYN.LE00.IN,NZL,New Zealand,East Asia & Pacific,High income,Not classified
5898,2019,81.7073170732,SP.DYN.LE00.IN,NZL,New Zealand,East Asia & Pacific,High income,Not classified
5899,2015,73.649,SP.DYN.LE00.IN,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5900,2016,73.86,SP.DYN.LE00.IN,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5901,2017,74.068,SP.DYN.LE00.IN,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5902,2018,74.275,SP.DYN.LE00.IN,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5903,2019,74.485,SP.DYN.LE00.IN,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
5904,2015,60.631,SP.DYN.LE00.IN,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5905,2016,61.137,SP.DYN.LE00.IN,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5906,2017,61.599,SP.DYN.LE00.IN,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5907,2018,62.024,SP.DYN.LE00.IN,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5908,2019,62.42,SP.DYN.LE00.IN,NER,Niger,Sub-Saharan Africa ,Low income,IDA
5909,2015,53.112,SP.DYN.LE00.IN,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5910,2016,53.541,SP.DYN.LE00.IN,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5911,2017,53.95,SP.DYN.LE00.IN,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5912,2018,54.332,SP.DYN.LE00.IN,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5913,2019,54.687,SP.DYN.LE00.IN,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
5914,2015,75.406,SP.DYN.LE00.IN,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5915,2016,75.498,SP.DYN.LE00.IN,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5916,2017,75.589,SP.DYN.LE00.IN,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5917,2018,75.688,SP.DYN.LE00.IN,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5918,2019,75.797,SP.DYN.LE00.IN,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
5919,2015,82.3048780488,SP.DYN.LE00.IN,NOR,Norway,Europe & Central Asia,High income,Not classified
5920,2016,82.4073170732,SP.DYN.LE00.IN,NOR,Norway,Europe & Central Asia,High income,Not classified
5921,2017,82.6097560976,SP.DYN.LE00.IN,NOR,Norway,Europe & Central Asia,High income,Not classified
5922,2018,82.7585365854,SP.DYN.LE00.IN,NOR,Norway,Europe & Central Asia,High income,Not classified
5923,2019,82.9073170732,SP.DYN.LE00.IN,NOR,Norway,Europe & Central Asia,High income,Not classified
5924,2015,76.887,SP.DYN.LE00.IN,OMN,Oman,Middle East & North Africa,High income,Not classified
5925,2016,77.142,SP.DYN.LE00.IN,OMN,Oman,Middle East & North Africa,High income,Not classified
5926,2017,77.393,SP.DYN.LE00.IN,OMN,Oman,Middle East & North Africa,High income,Not classified
5927,2018,77.633,SP.DYN.LE00.IN,OMN,Oman,Middle East & North Africa,High income,Not classified
5928,2019,77.861,SP.DYN.LE00.IN,OMN,Oman,Middle East & North Africa,High income,Not classified
5929,2015,66.577,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
5930,2016,66.77,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
5931,2017,66.947,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
5932,2018,67.114,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
5933,2019,67.273,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
5934,2015,77.776,SP.DYN.LE00.IN,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5935,2016,77.964,SP.DYN.LE00.IN,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5936,2017,78.149,SP.DYN.LE00.IN,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5937,2018,78.329,SP.DYN.LE00.IN,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5938,2019,78.506,SP.DYN.LE00.IN,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
5939,2015,63.466,SP.DYN.LE00.IN,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5940,2016,63.744,SP.DYN.LE00.IN,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5941,2017,64.01,SP.DYN.LE00.IN,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5942,2018,64.263,SP.DYN.LE00.IN,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5943,2019,64.501,SP.DYN.LE00.IN,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
5944,2015,73.662,SP.DYN.LE00.IN,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5945,2016,73.836,SP.DYN.LE00.IN,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5946,2017,73.992,SP.DYN.LE00.IN,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5947,2018,74.131,SP.DYN.LE00.IN,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5948,2019,74.254,SP.DYN.LE00.IN,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
5949,2015,75.792,SP.DYN.LE00.IN,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5950,2016,76.044,SP.DYN.LE00.IN,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5951,2017,76.286,SP.DYN.LE00.IN,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5952,2018,76.516,SP.DYN.LE00.IN,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5953,2019,76.736,SP.DYN.LE00.IN,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
5954,2015,70.644,SP.DYN.LE00.IN,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5955,2016,70.802,SP.DYN.LE00.IN,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5956,2017,70.952,SP.DYN.LE00.IN,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5957,2018,71.095,SP.DYN.LE00.IN,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5958,2019,71.231,SP.DYN.LE00.IN,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
5959,2015,77.4512195122,SP.DYN.LE00.IN,POL,Poland,Europe & Central Asia,High income,IBRD
5960,2016,77.8512195122,SP.DYN.LE00.IN,POL,Poland,Europe & Central Asia,High income,IBRD
5961,2017,77.7536585366,SP.DYN.LE00.IN,POL,Poland,Europe & Central Asia,High income,IBRD
5962,2018,77.6024390244,SP.DYN.LE00.IN,POL,Poland,Europe & Central Asia,High income,IBRD
5963,2019,77.856097561,SP.DYN.LE00.IN,POL,Poland,Europe & Central Asia,High income,IBRD
5964,2015,81.1243902439,SP.DYN.LE00.IN,PRT,Portugal,Europe & Central Asia,High income,Not classified
5965,2016,81.1243902439,SP.DYN.LE00.IN,PRT,Portugal,Europe & Central Asia,High income,Not classified
5966,2017,81.4243902439,SP.DYN.LE00.IN,PRT,Portugal,Europe & Central Asia,High income,Not classified
5967,2018,81.3243902439,SP.DYN.LE00.IN,PRT,Portugal,Europe & Central Asia,High income,Not classified
5968,2019,80.6829268293,SP.DYN.LE00.IN,PRT,Portugal,Europe & Central Asia,High income,Not classified
5969,2015,79.3534878049,SP.DYN.LE00.IN,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
5970,2016,79.4949756098,SP.DYN.LE00.IN,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
5971,2017,79.6345365854,SP.DYN.LE00.IN,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
5972,2018,79.778195122,SP.DYN.LE00.IN,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
5973,2019,79.9285121951,SP.DYN.LE00.IN,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
5974,2015,79.758,SP.DYN.LE00.IN,QAT,Qatar,Middle East & North Africa,High income,Not classified
5975,2016,79.868,SP.DYN.LE00.IN,QAT,Qatar,Middle East & North Africa,High income,Not classified
5976,2017,79.981,SP.DYN.LE00.IN,QAT,Qatar,Middle East & North Africa,High income,Not classified
5977,2018,80.1,SP.DYN.LE00.IN,QAT,Qatar,Middle East & North Africa,High income,Not classified
5978,2019,80.227,SP.DYN.LE00.IN,QAT,Qatar,Middle East & North Africa,High income,Not classified
5979,2015,74.912195122,SP.DYN.LE00.IN,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
5980,2016,75.2097560976,SP.DYN.LE00.IN,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
5981,2017,75.3097560976,SP.DYN.LE00.IN,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
5982,2018,75.3585365854,SP.DYN.LE00.IN,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
5983,2019,75.4585365854,SP.DYN.LE00.IN,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
5984,2015,71.1834146341,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
5985,2016,71.6512195122,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
5986,2017,72.4514634146,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
5987,2018,72.662195122,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
5988,2019,73.083902439,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
5989,2015,67.45,SP.DYN.LE00.IN,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
5990,2016,67.93,SP.DYN.LE00.IN,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
5991,2017,68.341,SP.DYN.LE00.IN,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
5992,2018,68.7,SP.DYN.LE00.IN,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
5993,2019,69.024,SP.DYN.LE00.IN,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
5994,2015,72.73,SP.DYN.LE00.IN,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
5995,2016,72.895,SP.DYN.LE00.IN,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
5996,2017,73.046,SP.DYN.LE00.IN,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
5997,2018,73.187,SP.DYN.LE00.IN,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
5998,2019,73.321,SP.DYN.LE00.IN,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
5999,2015,69.377,SP.DYN.LE00.IN,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
6000,2016,69.67,SP.DYN.LE00.IN,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
6001,2017,69.933,SP.DYN.LE00.IN,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
6002,2018,70.17,SP.DYN.LE00.IN,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
6003,2019,70.385,SP.DYN.LE00.IN,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
6004,2015,74.651,SP.DYN.LE00.IN,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
6005,2016,74.761,SP.DYN.LE00.IN,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
6006,2017,74.874,SP.DYN.LE00.IN,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
6007,2018,74.998,SP.DYN.LE00.IN,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
6008,2019,75.133,SP.DYN.LE00.IN,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
6009,2015,66.747,SP.DYN.LE00.IN,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
6010,2016,67.078,SP.DYN.LE00.IN,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
6011,2017,67.38,SP.DYN.LE00.IN,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
6012,2018,67.665,SP.DYN.LE00.IN,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
6013,2019,67.941,SP.DYN.LE00.IN,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
6014,2015,75.287804878,SP.DYN.LE00.IN,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
6015,2016,75.687804878,SP.DYN.LE00.IN,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
6016,2017,75.5390243902,SP.DYN.LE00.IN,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
6017,2018,75.8902439024,SP.DYN.LE00.IN,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
6018,2019,75.6853658537,SP.DYN.LE00.IN,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
6019,2015,74.2951219512,SP.DYN.LE00.IN,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
6020,2016,74.3097560976,SP.DYN.LE00.IN,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
6021,2017,74.3,SP.DYN.LE00.IN,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
6022,2018,72.8414634146,SP.DYN.LE00.IN,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
6023,2019,73.943902439,SP.DYN.LE00.IN,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
6024,2015,52.941,SP.DYN.LE00.IN,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
6025,2016,53.444,SP.DYN.LE00.IN,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
6026,2017,53.895,SP.DYN.LE00.IN,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
6027,2018,54.309,SP.DYN.LE00.IN,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
6028,2019,54.696,SP.DYN.LE00.IN,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
6029,2015,82.743902439,SP.DYN.LE00.IN,SGP,Singapore,East Asia & Pacific,High income,Not classified
6030,2016,82.8463414634,SP.DYN.LE00.IN,SGP,Singapore,East Asia & Pacific,High income,Not classified
6031,2017,83.0951219512,SP.DYN.LE00.IN,SGP,Singapore,East Asia & Pacific,High income,Not classified
6032,2018,83.2975609756,SP.DYN.LE00.IN,SGP,Singapore,East Asia & Pacific,High income,Not classified
6033,2019,83.4975609756,SP.DYN.LE00.IN,SGP,Singapore,East Asia & Pacific,High income,Not classified
6034,2015,77.2195121951,SP.DYN.LE00.IN,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
6035,2016,78.2926829268,SP.DYN.LE00.IN,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified
6036,2015,76.5634146341,SP.DYN.LE00.IN,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
6037,2016,77.1658536585,SP.DYN.LE00.IN,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
6038,2017,77.1658536585,SP.DYN.LE00.IN,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
6039,2018,77.2658536585,SP.DYN.LE00.IN,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
6040,2019,77.4707317073,SP.DYN.LE00.IN,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
6041,2015,80.7756097561,SP.DYN.LE00.IN,SVN,Slovenia,Europe & Central Asia,High income,Not classified
6042,2016,81.1756097561,SP.DYN.LE00.IN,SVN,Slovenia,Europe & Central Asia,High income,Not classified
6043,2017,81.0292682927,SP.DYN.LE00.IN,SVN,Slovenia,Europe & Central Asia,High income,Not classified
6044,2018,81.3780487805,SP.DYN.LE00.IN,SVN,Slovenia,Europe & Central Asia,High income,Not classified
6045,2019,81.2804878049,SP.DYN.LE00.IN,SVN,Slovenia,Europe & Central Asia,High income,Not classified
6046,2015,72.173,SP.DYN.LE00.IN,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
6047,2016,72.424,SP.DYN.LE00.IN,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
6048,2017,72.645,SP.DYN.LE00.IN,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
6049,2018,72.835,SP.DYN.LE00.IN,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
6050,2019,72.996,SP.DYN.LE00.IN,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
6051,2015,55.92,SP.DYN.LE00.IN,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
6052,2016,56.324,SP.DYN.LE00.IN,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
6053,2017,56.709,SP.DYN.LE00.IN,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
6054,2018,57.068,SP.DYN.LE00.IN,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
6055,2019,57.397,SP.DYN.LE00.IN,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
6056,2015,62.649,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
6057,2016,63.153,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
6058,2017,63.538,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
6059,2018,63.857,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
6060,2019,64.131,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
6061,2015,56.855,SP.DYN.LE00.IN,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
6062,2016,57.12,SP.DYN.LE00.IN,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
6063,2017,57.365,SP.DYN.LE00.IN,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
6064,2018,57.604,SP.DYN.LE00.IN,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
6065,2019,57.846,SP.DYN.LE00.IN,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
6066,2015,82.8317073171,SP.DYN.LE00.IN,ESP,Spain,Europe & Central Asia,High income,Not classified
6067,2016,83.3292682927,SP.DYN.LE00.IN,ESP,Spain,Europe & Central Asia,High income,Not classified
6068,2017,83.2829268293,SP.DYN.LE00.IN,ESP,Spain,Europe & Central Asia,High income,Not classified
6069,2018,83.4317073171,SP.DYN.LE00.IN,ESP,Spain,Europe & Central Asia,High income,Not classified
6070,2019,83.4853658537,SP.DYN.LE00.IN,ESP,Spain,Europe & Central Asia,High income,Not classified
6071,2015,76.316,SP.DYN.LE00.IN,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
6072,2016,76.482,SP.DYN.LE00.IN,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
6073,2017,76.648,SP.DYN.LE00.IN,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
6074,2018,76.812,SP.DYN.LE00.IN,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
6075,2019,76.978,SP.DYN.LE00.IN,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
6076,2015,75.596,SP.DYN.LE00.IN,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
6077,2016,75.752,SP.DYN.LE00.IN,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
6078,2017,75.907,SP.DYN.LE00.IN,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
6079,2018,76.057,SP.DYN.LE00.IN,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
6080,2019,76.203,SP.DYN.LE00.IN,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
6081,2015,79.3219512195,SP.DYN.LE00.IN,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
6082,2016,79.5219512195,SP.DYN.LE00.IN,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
6083,2017,79.6219512195,SP.DYN.LE00.IN,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
6084,2018,79.8219512195,SP.DYN.LE00.IN,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
6085,2019,79.9731707317,SP.DYN.LE00.IN,MAF,St. Martin (French part),Latin America & Caribbean ,High income,Not classified
6086,2015,72.095,SP.DYN.LE00.IN,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
6087,2016,72.193,SP.DYN.LE00.IN,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
6088,2017,72.3,SP.DYN.LE00.IN,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
6089,2018,72.415,SP.DYN.LE00.IN,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
6090,2019,72.534,SP.DYN.LE00.IN,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
6091,2015,64.429,SP.DYN.LE00.IN,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
6092,2016,64.663,SP.DYN.LE00.IN,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
6093,2017,64.881,SP.DYN.LE00.IN,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
6094,2018,65.095,SP.DYN.LE00.IN,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
6095,2019,65.311,SP.DYN.LE00.IN,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
6096,2015,71.249,SP.DYN.LE00.IN,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
6097,2016,71.358,SP.DYN.LE00.IN,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
6098,2017,71.463,SP.DYN.LE00.IN,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
6099,2018,71.57,SP.DYN.LE00.IN,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
6100,2019,71.682,SP.DYN.LE00.IN,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
6101,2015,82.2048780488,SP.DYN.LE00.IN,SWE,Sweden,Europe & Central Asia,High income,Not classified
6102,2016,82.3073170732,SP.DYN.LE00.IN,SWE,Sweden,Europe & Central Asia,High income,Not classified
6103,2017,82.4097560976,SP.DYN.LE00.IN,SWE,Sweden,Europe & Central Asia,High income,Not classified
6104,2018,82.5585365854,SP.DYN.LE00.IN,SWE,Sweden,Europe & Central Asia,High income,Not classified
6105,2019,82.9585365854,SP.DYN.LE00.IN,SWE,Sweden,Europe & Central Asia,High income,Not classified
6106,2015,82.8975609756,SP.DYN.LE00.IN,CHE,Switzerland,Europe & Central Asia,High income,Not classified
6107,2016,83.6024390244,SP.DYN.LE00.IN,CHE,Switzerland,Europe & Central Asia,High income,Not classified
6108,2017,83.5512195122,SP.DYN.LE00.IN,CHE,Switzerland,Europe & Central Asia,High income,Not classified
6109,2018,83.7536585366,SP.DYN.LE00.IN,CHE,Switzerland,Europe & Central Asia,High income,Not classified
6110,2019,83.7048780488,SP.DYN.LE00.IN,CHE,Switzerland,Europe & Central Asia,High income,Not classified
